sample	category	filename	relative_path	size_bytes	size_human	url
T2T03	repeatmasker	T2T03.filtered_satellites.bed	annotations/T2T03/repeatmasker/T2T03.filtered_satellites.bed	3662105	3.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T03%2Frepeatmasker&files=T2T03.filtered_satellites.bed
T2T03	repeatmasker	T2T03.repeatmasker.out	annotations/T2T03/repeatmasker/T2T03.repeatmasker.out	1848817750	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T03%2Frepeatmasker&files=T2T03.repeatmasker.out
T2T03	variants	T2T03.small_variants.vcf.gz	annotations/T2T03/variants/T2T03.small_variants.vcf.gz	38819829	37.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T03%2Fvariants&files=T2T03.small_variants.vcf.gz
T2T03	variants	T2T03.small_variants.vcf.gz.tbi	annotations/T2T03/variants/T2T03.small_variants.vcf.gz.tbi	1578080	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T03%2Fvariants&files=T2T03.small_variants.vcf.gz.tbi
T2T03	variants	T2T03.structural_variants.vcf.gz	annotations/T2T03/variants/T2T03.structural_variants.vcf.gz	7314665	7.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T03%2Fvariants&files=T2T03.structural_variants.vcf.gz
T2T03	variants	T2T03.structural_variants.vcf.gz.tbi	annotations/T2T03/variants/T2T03.structural_variants.vcf.gz.tbi	280773	274.2KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T03%2Fvariants&files=T2T03.structural_variants.vcf.gz.tbi
T2T04	3d_contacts	T2T04.combined.mcool	annotations/T2T04/3d_contacts/T2T04.combined.mcool	4210620850	3.9GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2F3d_contacts&files=T2T04.combined.mcool
T2T04	3d_contacts	T2T04.hp1.mcool	annotations/T2T04/3d_contacts/T2T04.hp1.mcool	1861346195	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2F3d_contacts&files=T2T04.hp1.mcool
T2T04	3d_contacts	T2T04.hp2.mcool	annotations/T2T04/3d_contacts/T2T04.hp2.mcool	1856095052	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2F3d_contacts&files=T2T04.hp2.mcool
T2T04	assembly_issues	T2T04.assembly_issues.lifted.gff3	annotations/T2T04/assembly_issues/T2T04.assembly_issues.lifted.gff3	7311364	7.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Fassembly_issues&files=T2T04.assembly_issues.lifted.gff3
T2T04	assembly_issues	T2T04.flagger.bed	annotations/T2T04/assembly_issues/T2T04.flagger.bed	391509	382.3KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Fassembly_issues&files=T2T04.flagger.bed
T2T04	assembly_issues	T2T04.gaps.bed	annotations/T2T04/assembly_issues/T2T04.gaps.bed	2406	2.3KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Fassembly_issues&files=T2T04.gaps.bed
T2T04	assembly_issues	T2T04.nucflag_misasm.bed	annotations/T2T04/assembly_issues/T2T04.nucflag_misasm.bed	1753521	1.7MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Fassembly_issues&files=T2T04.nucflag_misasm.bed
T2T04	assembly_issues	T2T04.nucflag_status.bed	annotations/T2T04/assembly_issues/T2T04.nucflag_status.bed	80048	78.2KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Fassembly_issues&files=T2T04.nucflag_status.bed
T2T04	cenmap	T2T04.complete_cens.bed	annotations/T2T04/cenmap/T2T04.complete_cens.bed	4159	4.1KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Fcenmap&files=T2T04.complete_cens.bed
T2T04	cenmap	T2T04.complete_correct_cens.bed	annotations/T2T04/cenmap/T2T04.complete_correct_cens.bed	489	489B	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Fcenmap&files=T2T04.complete_correct_cens.bed
T2T04	methylation	T2T04.hp1.methyl.bed	annotations/T2T04/methylation/T2T04.hp1.methyl.bed	4337647784	4.0GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Fmethylation&files=T2T04.hp1.methyl.bed
T2T04	methylation	T2T04.hp2.methyl.bed	annotations/T2T04/methylation/T2T04.hp2.methyl.bed	4288971382	4.0GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Fmethylation&files=T2T04.hp2.methyl.bed
T2T04	repeatmasker	T2T04.filtered.bed	annotations/T2T04/repeatmasker/T2T04.filtered.bed	715488864	682.3MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Frepeatmasker&files=T2T04.filtered.bed
T2T04	repeatmasker	T2T04.filtered_satellites.bed	annotations/T2T04/repeatmasker/T2T04.filtered_satellites.bed	4361684	4.2MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Frepeatmasker&files=T2T04.filtered_satellites.bed
T2T04	repeatmasker	T2T04.repeatmasker.out	annotations/T2T04/repeatmasker/T2T04.repeatmasker.out	1818343799	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Frepeatmasker&files=T2T04.repeatmasker.out
T2T04	variants	T2T04.small_variants.vcf.gz	annotations/T2T04/variants/T2T04.small_variants.vcf.gz	38224969	36.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Fvariants&files=T2T04.small_variants.vcf.gz
T2T04	variants	T2T04.small_variants.vcf.gz.tbi	annotations/T2T04/variants/T2T04.small_variants.vcf.gz.tbi	1574563	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Fvariants&files=T2T04.small_variants.vcf.gz.tbi
T2T04	variants	T2T04.structural_variants.vcf.gz	annotations/T2T04/variants/T2T04.structural_variants.vcf.gz	7350893	7.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Fvariants&files=T2T04.structural_variants.vcf.gz
T2T04	variants	T2T04.structural_variants.vcf.gz.tbi	annotations/T2T04/variants/T2T04.structural_variants.vcf.gz.tbi	281297	274.7KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04%2Fvariants&files=T2T04.structural_variants.vcf.gz.tbi
T2T04_1	3d_contacts	T2T04_1.combined.mcool	annotations/T2T04_1/3d_contacts/T2T04_1.combined.mcool	1938654258	1.8GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2F3d_contacts&files=T2T04_1.combined.mcool
T2T04_1	3d_contacts	T2T04_1.hp1.mcool	annotations/T2T04_1/3d_contacts/T2T04_1.hp1.mcool	1107523554	1.0GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2F3d_contacts&files=T2T04_1.hp1.mcool
T2T04_1	3d_contacts	T2T04_1.hp2.mcool	annotations/T2T04_1/3d_contacts/T2T04_1.hp2.mcool	1104752977	1.0GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2F3d_contacts&files=T2T04_1.hp2.mcool
T2T04_1	assembly_issues	T2T04_1.assembly_issues.lifted.gff3	annotations/T2T04_1/assembly_issues/T2T04_1.assembly_issues.lifted.gff3	7298643	7.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Fassembly_issues&files=T2T04_1.assembly_issues.lifted.gff3
T2T04_1	assembly_issues	T2T04_1.flagger.bed	annotations/T2T04_1/assembly_issues/T2T04_1.flagger.bed	455475	444.8KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Fassembly_issues&files=T2T04_1.flagger.bed
T2T04_1	assembly_issues	T2T04_1.gaps.bed	annotations/T2T04_1/assembly_issues/T2T04_1.gaps.bed	4262	4.2KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Fassembly_issues&files=T2T04_1.gaps.bed
T2T04_1	assembly_issues	T2T04_1.nucflag_misasm.bed	annotations/T2T04_1/assembly_issues/T2T04_1.nucflag_misasm.bed	1714903	1.6MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Fassembly_issues&files=T2T04_1.nucflag_misasm.bed
T2T04_1	assembly_issues	T2T04_1.nucflag_status.bed	annotations/T2T04_1/assembly_issues/T2T04_1.nucflag_status.bed	83534	81.6KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Fassembly_issues&files=T2T04_1.nucflag_status.bed
T2T04_1	cenmap	T2T04_1.complete_cens.bed	annotations/T2T04_1/cenmap/T2T04_1.complete_cens.bed	4175	4.1KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Fcenmap&files=T2T04_1.complete_cens.bed
T2T04_1	cenmap	T2T04_1.complete_correct_cens.bed	annotations/T2T04_1/cenmap/T2T04_1.complete_correct_cens.bed	495	495B	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Fcenmap&files=T2T04_1.complete_correct_cens.bed
T2T04_1	methylation	T2T04_1.hp1.methyl.bed	annotations/T2T04_1/methylation/T2T04_1.hp1.methyl.bed	2726068074	2.5GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Fmethylation&files=T2T04_1.hp1.methyl.bed
T2T04_1	methylation	T2T04_1.hp2.methyl.bed	annotations/T2T04_1/methylation/T2T04_1.hp2.methyl.bed	2725219228	2.5GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Fmethylation&files=T2T04_1.hp2.methyl.bed
T2T04_1	repeatmasker	T2T04_1.filtered.bed	annotations/T2T04_1/repeatmasker/T2T04_1.filtered.bed	713533903	680.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Frepeatmasker&files=T2T04_1.filtered.bed
T2T04_1	repeatmasker	T2T04_1.filtered_satellites.bed	annotations/T2T04_1/repeatmasker/T2T04_1.filtered_satellites.bed	4486044	4.3MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Frepeatmasker&files=T2T04_1.filtered_satellites.bed
T2T04_1	repeatmasker	T2T04_1.repeatmasker.out	annotations/T2T04_1/repeatmasker/T2T04_1.repeatmasker.out	1814353824	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Frepeatmasker&files=T2T04_1.repeatmasker.out
T2T04_1	variants	T2T04_1.small_variants.vcf.gz	annotations/T2T04_1/variants/T2T04_1.small_variants.vcf.gz	38347980	36.6MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Fvariants&files=T2T04_1.small_variants.vcf.gz
T2T04_1	variants	T2T04_1.small_variants.vcf.gz.tbi	annotations/T2T04_1/variants/T2T04_1.small_variants.vcf.gz.tbi	1576584	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Fvariants&files=T2T04_1.small_variants.vcf.gz.tbi
T2T04_1	variants	T2T04_1.structural_variants.vcf.gz	annotations/T2T04_1/variants/T2T04_1.structural_variants.vcf.gz	7709432	7.4MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Fvariants&files=T2T04_1.structural_variants.vcf.gz
T2T04_1	variants	T2T04_1.structural_variants.vcf.gz.tbi	annotations/T2T04_1/variants/T2T04_1.structural_variants.vcf.gz.tbi	283505	276.9KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_1%2Fvariants&files=T2T04_1.structural_variants.vcf.gz.tbi
T2T04_2	3d_contacts	T2T04_2.combined.mcool	annotations/T2T04_2/3d_contacts/T2T04_2.combined.mcool	2363514498	2.2GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2F3d_contacts&files=T2T04_2.combined.mcool
T2T04_2	3d_contacts	T2T04_2.hp1.mcool	annotations/T2T04_2/3d_contacts/T2T04_2.hp1.mcool	1002279468	955.8MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2F3d_contacts&files=T2T04_2.hp1.mcool
T2T04_2	3d_contacts	T2T04_2.hp2.mcool	annotations/T2T04_2/3d_contacts/T2T04_2.hp2.mcool	1004643444	958.1MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2F3d_contacts&files=T2T04_2.hp2.mcool
T2T04_2	assembly_issues	T2T04_2.assembly_issues.lifted.gff3	annotations/T2T04_2/assembly_issues/T2T04_2.assembly_issues.lifted.gff3	9039411	8.6MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Fassembly_issues&files=T2T04_2.assembly_issues.lifted.gff3
T2T04_2	assembly_issues	T2T04_2.flagger.bed	annotations/T2T04_2/assembly_issues/T2T04_2.flagger.bed	544213	531.5KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Fassembly_issues&files=T2T04_2.flagger.bed
T2T04_2	assembly_issues	T2T04_2.gaps.bed	annotations/T2T04_2/assembly_issues/T2T04_2.gaps.bed	5623	5.5KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Fassembly_issues&files=T2T04_2.gaps.bed
T2T04_2	assembly_issues	T2T04_2.nucflag_misasm.bed	annotations/T2T04_2/assembly_issues/T2T04_2.nucflag_misasm.bed	2099230	2.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Fassembly_issues&files=T2T04_2.nucflag_misasm.bed
T2T04_2	assembly_issues	T2T04_2.nucflag_status.bed	annotations/T2T04_2/assembly_issues/T2T04_2.nucflag_status.bed	100308	98.0KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Fassembly_issues&files=T2T04_2.nucflag_status.bed
T2T04_2	cenmap	T2T04_2.complete_cens.bed	annotations/T2T04_2/cenmap/T2T04_2.complete_cens.bed	4582	4.5KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Fcenmap&files=T2T04_2.complete_cens.bed
T2T04_2	cenmap	T2T04_2.complete_correct_cens.bed	annotations/T2T04_2/cenmap/T2T04_2.complete_correct_cens.bed	204	204B	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Fcenmap&files=T2T04_2.complete_correct_cens.bed
T2T04_2	methylation	T2T04_2.hp1.methyl.bed	annotations/T2T04_2/methylation/T2T04_2.hp1.methyl.bed	2631691061	2.5GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Fmethylation&files=T2T04_2.hp1.methyl.bed
T2T04_2	methylation	T2T04_2.hp2.methyl.bed	annotations/T2T04_2/methylation/T2T04_2.hp2.methyl.bed	2633613564	2.5GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Fmethylation&files=T2T04_2.hp2.methyl.bed
T2T04_2	repeatmasker	T2T04_2.filtered.bed	annotations/T2T04_2/repeatmasker/T2T04_2.filtered.bed	730255835	696.4MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Frepeatmasker&files=T2T04_2.filtered.bed
T2T04_2	repeatmasker	T2T04_2.filtered_satellites.bed	annotations/T2T04_2/repeatmasker/T2T04_2.filtered_satellites.bed	3881566	3.7MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Frepeatmasker&files=T2T04_2.filtered_satellites.bed
T2T04_2	repeatmasker	T2T04_2.repeatmasker.out	annotations/T2T04_2/repeatmasker/T2T04_2.repeatmasker.out	1852820425	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Frepeatmasker&files=T2T04_2.repeatmasker.out
T2T04_2	variants	T2T04_2.small_variants.vcf.gz	annotations/T2T04_2/variants/T2T04_2.small_variants.vcf.gz	39032451	37.2MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Fvariants&files=T2T04_2.small_variants.vcf.gz
T2T04_2	variants	T2T04_2.small_variants.vcf.gz.tbi	annotations/T2T04_2/variants/T2T04_2.small_variants.vcf.gz.tbi	1577610	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Fvariants&files=T2T04_2.small_variants.vcf.gz.tbi
T2T04_2	variants	T2T04_2.structural_variants.vcf.gz	annotations/T2T04_2/variants/T2T04_2.structural_variants.vcf.gz	7402266	7.1MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Fvariants&files=T2T04_2.structural_variants.vcf.gz
T2T04_2	variants	T2T04_2.structural_variants.vcf.gz.tbi	annotations/T2T04_2/variants/T2T04_2.structural_variants.vcf.gz.tbi	274474	268.0KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T04_2%2Fvariants&files=T2T04_2.structural_variants.vcf.gz.tbi
T2T05	3d_contacts	T2T05.combined.mcool	annotations/T2T05/3d_contacts/T2T05.combined.mcool	2364336342	2.2GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2F3d_contacts&files=T2T05.combined.mcool
T2T05	3d_contacts	T2T05.hp1.mcool	annotations/T2T05/3d_contacts/T2T05.hp1.mcool	859187059	819.4MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2F3d_contacts&files=T2T05.hp1.mcool
T2T05	3d_contacts	T2T05.hp2.mcool	annotations/T2T05/3d_contacts/T2T05.hp2.mcool	860576558	820.7MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2F3d_contacts&files=T2T05.hp2.mcool
T2T05	assembly_issues	T2T05.assembly_issues.lifted.gff3	annotations/T2T05/assembly_issues/T2T05.assembly_issues.lifted.gff3	1125427	1.1MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Fassembly_issues&files=T2T05.assembly_issues.lifted.gff3
T2T05	assembly_issues	T2T05.flagger.bed	annotations/T2T05/assembly_issues/T2T05.flagger.bed	363851	355.3KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Fassembly_issues&files=T2T05.flagger.bed
T2T05	assembly_issues	T2T05.gaps.bed	annotations/T2T05/assembly_issues/T2T05.gaps.bed	1095	1.1KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Fassembly_issues&files=T2T05.gaps.bed
T2T05	assembly_issues	T2T05.nucflag_misasm.bed	annotations/T2T05/assembly_issues/T2T05.nucflag_misasm.bed	188070	183.7KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Fassembly_issues&files=T2T05.nucflag_misasm.bed
T2T05	assembly_issues	T2T05.nucflag_status.bed	annotations/T2T05/assembly_issues/T2T05.nucflag_status.bed	73375	71.7KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Fassembly_issues&files=T2T05.nucflag_status.bed
T2T05	cenmap	T2T05.complete_cens.bed	annotations/T2T05/cenmap/T2T05.complete_cens.bed	3893	3.8KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Fcenmap&files=T2T05.complete_cens.bed
T2T05	cenmap	T2T05.complete_correct_cens.bed	annotations/T2T05/cenmap/T2T05.complete_correct_cens.bed	2776	2.7KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Fcenmap&files=T2T05.complete_correct_cens.bed
T2T05	methylation	T2T05.hp1.methyl.bed	annotations/T2T05/methylation/T2T05.hp1.methyl.bed	3795187861	3.5GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Fmethylation&files=T2T05.hp1.methyl.bed
T2T05	methylation	T2T05.hp2.methyl.bed	annotations/T2T05/methylation/T2T05.hp2.methyl.bed	3796556276	3.5GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Fmethylation&files=T2T05.hp2.methyl.bed
T2T05	repeatmasker	T2T05.filtered.bed	annotations/T2T05/repeatmasker/T2T05.filtered.bed	713633990	680.6MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Frepeatmasker&files=T2T05.filtered.bed
T2T05	repeatmasker	T2T05.filtered_satellites.bed	annotations/T2T05/repeatmasker/T2T05.filtered_satellites.bed	4519795	4.3MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Frepeatmasker&files=T2T05.filtered_satellites.bed
T2T05	repeatmasker	T2T05.repeatmasker.out	annotations/T2T05/repeatmasker/T2T05.repeatmasker.out	1812888455	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Frepeatmasker&files=T2T05.repeatmasker.out
T2T05	variants	T2T05.small_variants.vcf.gz	annotations/T2T05/variants/T2T05.small_variants.vcf.gz	38090527	36.3MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Fvariants&files=T2T05.small_variants.vcf.gz
T2T05	variants	T2T05.small_variants.vcf.gz.tbi	annotations/T2T05/variants/T2T05.small_variants.vcf.gz.tbi	1573002	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Fvariants&files=T2T05.small_variants.vcf.gz.tbi
T2T05	variants	T2T05.structural_variants.vcf.gz	annotations/T2T05/variants/T2T05.structural_variants.vcf.gz	7403858	7.1MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Fvariants&files=T2T05.structural_variants.vcf.gz
T2T05	variants	T2T05.structural_variants.vcf.gz.tbi	annotations/T2T05/variants/T2T05.structural_variants.vcf.gz.tbi	278607	272.1KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T05%2Fvariants&files=T2T05.structural_variants.vcf.gz.tbi
T2T06	3d_contacts	T2T06.combined.mcool	annotations/T2T06/3d_contacts/T2T06.combined.mcool	1418867050	1.3GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2F3d_contacts&files=T2T06.combined.mcool
T2T06	3d_contacts	T2T06.hp1.mcool	annotations/T2T06/3d_contacts/T2T06.hp1.mcool	93588116	89.3MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2F3d_contacts&files=T2T06.hp1.mcool
T2T06	3d_contacts	T2T06.hp2.mcool	annotations/T2T06/3d_contacts/T2T06.hp2.mcool	93408953	89.1MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2F3d_contacts&files=T2T06.hp2.mcool
T2T06	assembly_issues	T2T06.assembly_issues.lifted.gff3	annotations/T2T06/assembly_issues/T2T06.assembly_issues.lifted.gff3	1839577	1.8MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Fassembly_issues&files=T2T06.assembly_issues.lifted.gff3
T2T06	assembly_issues	T2T06.flagger.bed	annotations/T2T06/assembly_issues/T2T06.flagger.bed	436476	426.2KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Fassembly_issues&files=T2T06.flagger.bed
T2T06	assembly_issues	T2T06.gaps.bed	annotations/T2T06/assembly_issues/T2T06.gaps.bed	1567	1.5KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Fassembly_issues&files=T2T06.gaps.bed
T2T06	assembly_issues	T2T06.nucflag_misasm.bed	annotations/T2T06/assembly_issues/T2T06.nucflag_misasm.bed	340462	332.5KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Fassembly_issues&files=T2T06.nucflag_misasm.bed
T2T06	assembly_issues	T2T06.nucflag_status.bed	annotations/T2T06/assembly_issues/T2T06.nucflag_status.bed	84654	82.7KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Fassembly_issues&files=T2T06.nucflag_status.bed
T2T06	cenmap	T2T06.complete_cens.bed	annotations/T2T06/cenmap/T2T06.complete_cens.bed	4062	4.0KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Fcenmap&files=T2T06.complete_cens.bed
T2T06	cenmap	T2T06.complete_correct_cens.bed	annotations/T2T06/cenmap/T2T06.complete_correct_cens.bed	1896	1.9KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Fcenmap&files=T2T06.complete_correct_cens.bed
T2T06	methylation	T2T06.hp1.methyl.bed	annotations/T2T06/methylation/T2T06.hp1.methyl.bed	3884771963	3.6GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Fmethylation&files=T2T06.hp1.methyl.bed
T2T06	methylation	T2T06.hp2.methyl.bed	annotations/T2T06/methylation/T2T06.hp2.methyl.bed	3879314219	3.6GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Fmethylation&files=T2T06.hp2.methyl.bed
T2T06	repeatmasker	T2T06.filtered.bed	annotations/T2T06/repeatmasker/T2T06.filtered.bed	712669127	679.7MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Frepeatmasker&files=T2T06.filtered.bed
T2T06	repeatmasker	T2T06.filtered_satellites.bed	annotations/T2T06/repeatmasker/T2T06.filtered_satellites.bed	4079859	3.9MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Frepeatmasker&files=T2T06.filtered_satellites.bed
